country,year,iso_code,population,gdp,energy_per_gdp,primary_energy_consumption,electricity_generation,energy_per_capita,greenhouse_gas_emissions,fossil_fuel_consumption,renewables_consumption,renewables_share_energy,decade
United Kingdom,2015,GBR,65224368.0,2415783051264.0,0.942,2275.699,335.34,34890.32,124.17,1843.994,249.922,10.982,Década 2010
United Kingdom,2016,GBR,65655204.0,2460057337856.0,0.915,2251.756,336.28,34296.684,109.48,1818.846,248.655,11.043,Década 2010
United Kingdom,2017,GBR,66064808.0,2506603626496.0,0.899,2252.731,335.1,34098.812,99.53,1782.203,290.906,12.913,Década 2010
United Kingdom,2018,GBR,66432996.0,2540210225152.0,0.883,2243.542,330.5,33771.496,93.37,1753.308,325.048,14.488,Década 2010
United States,2000,USA,282398560.0,12973842104320.0,2.046,26545.426,3802.1,93999.859,2025.02,23224.576,1069.079,4.027,Década 2000
United States,2001,USA,285470496.0,13100471287808.0,1.978,25912.779,3727.57,90772.18,1995.67,22744.744,886.572,3.421,Década 2000
United States,2002,USA,288350240.0,13334491430912.0,1.972,26297.848,3844.23,91201.062,2024.93,22941.979,1055.992,4.016,Década 2000
United States,2003,USA,291109824.0,13708808945664.0,1.924,26380.113,3868.94,90619.109,2058.23,23040.119,1102.699,4.18,Década 2000
United States,2004,USA,293947872.0,14227881328640.0,1.89,26897.549,3951.95,91504.484,2089.92,23499.125,1103.206,4.102,Década 2000
United States,2005,USA,296842656.0,14703731408896.0,1.83,26910.133,4034.99,90654.531,2140.76,23512.965,1135.401,4.219,Década 2000
United States,2006,USA,299753088.0,15095884152832.0,1.769,26698.119,4046.94,89067.039,2112.2,23186.369,1249.168,4.679,Década 2000
United States,2007,USA,302743392.0,15364464312320.0,1.761,27063.787,4142.57,89395.141,2174.72,23576.988,1183.502,4.373,Década 2000
United States,2008,USA,305694912.0,15319731011584.0,1.724,26405.514,4107.53,86378.648,2129.42,22795.662,1321.477,5.005,Década 2000
United States,2009,USA,308512032.0,14894294368256.0,1.686,25105.531,3939.82,81376.18,1955.17,21395.902,1456.122,5.8,Década 2000
United States,2010,USA,311182848.0,15270622003200.0,1.699,25951.863,4113.94,83397.477,2062.47,22173.703,1515.733,5.841,Década 2010
United States,2011,USA,313876608.0,15509302018048.0,1.659,25726.066,4088.87,81962.359,1979.51,21749.736,1774.409,6.897,Década 2010
United States,2012,USA,316651328.0,15849635184640.0,1.58,25047.863,4040.67,79102.344,1901.0,21192.219,1724.88,6.886,Década 2010
United States,2013,USA,319375168.0,16108428984320.0,1.597,25727.75,4055.61,80556.516,1908.65,21720.053,1835.576,7.135,Década 2010
United States,2014,USA,322033952.0,16482662612992.0,1.577,25996.219,4096.01,80725.086,1914.11,21926.727,1888.077,7.263,Década 2010
United States,2015,USA,324607776.0,16902578503680.0,1.523,25747.033,4083.99,79317.367,1828.25,21655.59,1922.98,7.469,Década 2010
United States,2016,USA,327210208.0,17162557194240.0,1.499,25723.152,4087.56,78613.539,1755.35,21413.307,2131.185,8.285,Década 2010
United States,2017,USA,329791232.0,17596283879424.0,1.467,25819.029,4052.31,78289.008,1688.94,21310.291,2344.897,9.082,Década 2010
United States,2018,USA,332140032.0,18140645818368.0,1.475,26764.953,4201.55,80583.344,1731.3,22208.822,2399.24,8.964,Década 2010
Uzbekistan,2000,UZB,24925558.0,116875870208.0,5.13,599.548,44.33,24053.547,22.48,582.164,17.384,2.9,Década 2000
Uzbekistan,2001,UZB,25248440.0,119890042880.0,5.017,601.535,44.95,23824.65,22.78,583.859,17.677,2.939,Década 2000
Uzbekistan,2002,UZB,25579032.0,122757840896.0,5.024,616.747,46.67,24111.441,23.67,598.691,18.056,2.928,Década 2000
Uzbekistan,2003,UZB,25905912.0,125924032512.0,4.49,565.448,46.81,21826.992,22.96,544.698,20.75,3.67,Década 2000
Uzbekistan,2004,UZB,26234924.0,133131264000.0,4.234,563.673,47.4,21485.609,22.52,544.962,18.712,3.32,Década 2000
Uzbekistan,2005,UZB,26573428.0,140235915264.0,4.012,562.589,46.97,21171.098,22.07,542.901,19.688,3.499,Década 2000
Uzbekistan,2006,UZB,26926824.0,148398129152.0,3.55,526.855,43.9,19566.176,22.62,510.21,16.645,3.159,Década 2000
Uzbekistan,2007,UZB,27309622.0,159983157248.0,3.527,564.303,44.61,20663.172,23.04,546.045,18.258,3.236,Década 2000
Uzbekistan,2008,UZB,27726820.0,171678334976.0,3.082,529.184,40.2,19085.639,20.62,516.859,12.325,2.329,Década 2000
Uzbekistan,2009,UZB,28167840.0,182697967616.0,2.874,525.138,44.6,18643.188,22.04,507.032,18.106,3.448,Década 2000
Uzbekistan,2010,UZB,28614234.0,195138486272.0,2.722,531.186,49.27,18563.715,23.8,508.449,22.738,4.281,Década 2010
Uzbekistan,2011,UZB,29057456.0,208037658624.0,2.687,558.953,49.93,19236.137,25.53,543.17,15.783,2.824,Década 2010
Uzbekistan,2012,UZB,29503058.0,225107476480.0,2.412,543.062,50.15,18406.984,24.99,525.637,17.425,3.209,Década 2010
Uzbekistan,2013,UZB,29963220.0,243106299904.0,2.243,545.339,51.62,18200.295,26.34,528.251,17.088,3.134,Década 2010
Uzbekistan,2014,UZB,30446542.0,262824624128.0,2.145,563.814,52.71,18518.158,26.75,547.058,16.756,2.972,Década 2010
Uzbekistan,2015,UZB,30949416.0,283821441024.0,1.896,538.093,54.55,17386.195,27.16,521.88,16.213,3.013,Década 2010
Uzbekistan,2016,UZB,31453576.0,305963433984.0,1.683,515.032,56.0,16374.342,27.85,496.655,18.376,3.568,Década 2010
Uzbekistan,2017,UZB,31945680.0,319615533056.0,1.663,531.662,58.06,16642.676,28.04,510.542,21.12,3.972,Década 2010
Uzbekistan,2018,UZB,32449578.0,336874766336.0,1.584,533.657,59.43,16445.74,30.16,518.037,15.621,2.927,Década 2010
Venezuela,2000,VEN,24427732.0,330514169856.0,2.476,818.318,83.24,33499.535,13.55,632.364,185.953,22.724,Década 2000
Venezuela,2001,VEN,24880210.0,343645650944.0,2.474,850.195,87.74,34171.555,18.09,672.633,177.563,20.885,Década 2000
Venezuela,2002,VEN,25330926.0,314345783296.0,2.736,860.09,86.65,33954.152,17.89,686.32,173.77,20.204,Década 2000
Venezuela,2003,VEN,25782032.0,291683467264.0,2.756,803.777,89.27,31175.873,19.04,628.227,175.55,21.841,Década 2000
Venezuela,2004,VEN,26226930.0,346768572416.0,2.518,873.013,96.21,33286.898,17.77,671.081,201.932,23.13,Década 2000
Venezuela,2005,VEN,26668790.0,384106692608.0,2.342,899.728,101.39,33737.117,16.9,678.992,220.736,24.534,Década 2000
Venezuela,2006,VEN,27102084.0,424502624256.0,2.236,949.324,107.9,35027.711,18.39,717.67,231.654,24.402,Década 2000
Venezuela,2007,VEN,27525096.0,462973370368.0,2.166,1002.8,111.84,36432.215,19.56,768.01,234.79,23.413,Década 2000
Venezuela,2008,VEN,27933836.0,489024782336.0,2.012,984.145,116.47,35231.301,20.29,740.477,243.668,24.759,Década 2000
Venezuela,2009,VEN,28327896.0,475066335232.0,2.067,981.845,116.7,34660.012,20.88,742.121,239.724,24.416,Década 2000
Venezuela,2010,VEN,28715026.0,478283169792.0,1.979,946.352,110.77,32956.672,22.77,733.57,212.782,22.484,Década 2010
Venezuela,2011,VEN,29096158.0,503382671360.0,1.927,969.912,115.07,33334.719,21.27,740.509,229.403,23.652,Década 2010
Venezuela,2012,VEN,29470428.0,533462253568.0,1.903,1015.111,118.51,34445.082,24.65,790.983,224.128,22.079,Década 2010
Venezuela,2013,VEN,29838022.0,624601399296.0,1.639,1023.758,120.04,34310.512,24.48,801.392,222.366,21.721,Década 2010
Venezuela,2014,VEN,30193260.0,598398271488.0,1.643,983.08,100.35,32559.598,23.1,764.82,218.26,22.202,Década 2010
Venezuela,2015,VEN,30529722.0,558924234752.0,1.734,969.267,119.2,31748.311,28.15,767.603,201.664,20.806,Década 2010
Venezuela,2016,VEN,30741464.0,456477147136.0,1.849,844.187,104.68,27460.873,26.16,675.333,168.854,20.002,Década 2010
Venezuela,2017,VEN,30563430.0,384942604288.0,2.211,850.966,101.21,27842.625,24.37,664.262,186.704,21.94,Década 2010
Venezuela,2018,VEN,29825652.0,309413019648.0,2.321,718.198,97.27,24079.881,23.33,545.347,172.851,24.067,Década 2010
Vietnam,2000,VNM,79001144.0,219648868352.0,0.975,214.149,26.56,2710.707,8.22,171.122,43.027,20.092,Década 2000
Vietnam,2001,VNM,79817768.0,233951166464.0,1.035,242.045,30.61,3032.469,8.58,188.548,53.497,22.102,Década 2000
Vietnam,2002,VNM,80642304.0,249609535488.0,1.061,264.755,35.8,3283.082,11.59,211.638,53.117,20.063,Década 2000
Vietnam,2003,VNM,81475816.0,266926604288.0,1.069,285.329,40.93,3502.004,14.16,230.267,55.062,19.298,Década 2000
Vietnam,2004,VNM,82311232.0,286642536448.0,1.213,347.775,46.2,4225.116,17.06,296.429,51.345,14.764,Década 2000
Vietnam,2005,VNM,83142096.0,307221168128.0,1.204,369.791,52.08,4447.702,21.9,322.285,47.506,12.847,Década 2000
Vietnam,2006,VNM,83951800.0,327378436096.0,1.035,338.968,57.9,4037.653,23.5,282.675,56.293,16.607,Década 2000
Vietnam,2007,VNM,84762272.0,349424484352.0,1.06,370.274,64.16,4368.38,25.6,306.578,63.696,17.202,Década 2000
Vietnam,2008,VNM,85597232.0,367900196864.0,1.243,457.209,70.95,5341.395,27.03,384.012,73.197,16.01,Década 2000
Vietnam,2009,VNM,86482920.0,386341339136.0,1.211,467.725,80.64,5408.298,30.01,383.778,83.947,17.948,Década 2000
Vietnam,2010,VNM,87411016.0,409655377920.0,1.319,540.225,91.72,6180.288,37.38,460.749,79.477,14.712,Década 2010
Vietnam,2011,VNM,88349104.0,433527848960.0,1.377,597.142,101.51,6758.891,37.29,483.521,113.621,19.027,Década 2010
Vietnam,2012,VNM,89301328.0,456298921984.0,1.368,624.292,115.15,6990.851,38.58,477.823,146.47,23.462,Década 2010
Vietnam,2013,VNM,90267736.0,481060683776.0,1.371,659.443,124.46,7305.416,42.07,501.472,157.972,23.955,Década 2010
Vietnam,2014,VNM,91235504.0,509802446848.0,1.428,728.148,141.25,7980.971,51.84,559.344,168.804,23.183,Década 2010
Vietnam,2015,VNM,92191400.0,543931138048.0,1.525,829.506,157.95,8997.649,68.18,674.829,154.677,18.647,Década 2010
Vietnam,2016,VNM,93126528.0,577683456000.0,1.557,899.529,175.75,9659.209,77.58,726.982,172.547,19.182,Década 2010
Vietnam,2017,VNM,94033048.0,617774710784.0,1.567,967.944,191.6,10293.654,73.73,733.621,234.323,24.208,Década 2010
Vietnam,2018,VNM,94914328.0,661488402432.0,1.642,1086.148,209.19,11443.453,90.54,860.644,225.504,20.762,Década 2010
